query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	evidence_codes	intersection
query_1	TRUE	0.025009034	3	23	1	0.043478261	0.333333333	GO:0004118	GO:MF	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	18134	780	GO:0004114	IDA IBA	PDE10A
query_1	TRUE	0.027383078	26	3	1	0.333333333	0.038461538	GO:0051787	GO:MF	misfolded protein binding	18134	9301	GO:0005515	IDA IBA	BAG6
query_1	TRUE	0.028592693	3	28	1	0.035714286	0.333333333	GO:1990935	GO:MF	splicing factor binding	18134	12172	GO:0005515	IDA	SF3B1
query_1	TRUE	0.029060432	11	8	1	0.125	0.090909091	GO:0005542	GO:MF	folic acid binding	18134	1920	"c(\GO:0019842\"", \""GO:0031406\"", \""GO:0033218\"", \""GO:0072341\"", \""GO:0097159\"", \""GO:1901363\"")"""	IEA	FTCDNL1
query_1	TRUE	0.02984233	3	31	1	0.032258065	0.333333333	GO:0046979	GO:MF	TAP2 binding	18134	7432	GO:0046977	IPI IBA IEA	TAP1
query_1	TRUE	0.03273899	21	5	1	0.2	0.047619048	GO:0004806	GO:MF	triglyceride lipase activity	18134	1379	"c(\GO:0016298\"", \""GO:0052689\"")"""	IBA IEA	DDHD2
query_1	TRUE	0.033679941	3	38	1	0.026315789	0.333333333	GO:0061953	GO:MF	mRNA (adenine-N1-)-methyltransferase activity	18134	9798	GO:0008174	IDA	TRMT61A
query_1	TRUE	0.033679941	3	38	1	0.026315789	0.333333333	GO:0016429	GO:MF	tRNA (adenine-N1-)-methyltransferase activity	18134	3562	GO:0016426	IEA	TRMT61A
query_1	TRUE	0.035356132	6	21	1	0.047619048	0.166666667	GO:0016421	GO:MF	CoA carboxylase activity	18134	3556	GO:0016885	IDA IEA	PCCB
query_1	TRUE	0.035356132	42	3	1	0.333333333	0.023809524	GO:0030544	GO:MF	Hsp70 protein binding	18134	4914	GO:0031072	IEA	BAG6
query_1	TRUE	0.039917325	4	38	1	0.026315789	0.25	GO:0016426	GO:MF	tRNA (adenine) methyltransferase activity	18134	3559	"c(\GO:0008175\"", \""GO:0008757\"")"""	IEA	TRMT61A
query_1	TRUE	0.039917325	7	21	1	0.047619048	0.142857143	GO:0016885	GO:MF	"ligase activity, forming carbon-carbon bonds"	18134	3878	GO:0016874	IDA IEA	PCCB
query_1	TRUE	0.039917325	51	3	1	0.333333333	0.019607843	GO:0031593	GO:MF	polyubiquitin modification-dependent protein binding	18134	5138	GO:0140030	ISS IBA IEA	BAG6
query_1	TRUE	0.043546766	19	9	1	0.111111111	0.052631579	GO:0004653	GO:MF	polypeptide N-acetylgalactosaminyltransferase activity	18134	1246	"c(\GO:0008376\"", \""GO:0140096\"")"""	IDA IEA	GALNT10
query_1	TRUE	0.043656804	16	11	1	0.090909091	0.0625	GO:0023026	GO:MF	MHC class II protein complex binding	18134	4756	GO:0023023	IDA	HLA-DMA
query_1	TRUE	0.043656804	26	7	1	0.142857143	0.038461538	GO:0035255	GO:MF	ionotropic glutamate receptor binding	18134	6327	GO:0035254	IEA	FLOT1
query_1	TRUE	0.043656804	61	3	1	0.333333333	0.016393443	GO:0043022	GO:MF	ribosome binding	18134	6814	GO:0043021	IDA	BAG6
